umap_x	umap_y	Metadata_Plate	Metadata_Well	Metadata_Assay_Plate_Barcode	Metadata_Plate_Map_Name	Metadata_well_position	Metadata_cell_line	Metadata_patient	Metadata_FFA	Metadata_diff_day
4.210896948486894	4.063542726117897	BR00101080	G06	BR00101080	BR00101080	G06	vc	PAC_266	1	3
-4.035983230722298	-2.3655734101250747	BR00101080	G07	BR00101080	BR00101080	G07	sc	PAC_164	1	3
0.24070272639235268	1.6331970501052595	BR00101080	G08	BR00101080	BR00101080	G08	vc	PAC_164	1	3
5.6272369804493465	6.789840702307108	BR00101080	G09	BR00101080	BR00101080	G09	SGBS	SGBS	1	3
10.29622996846389	-7.357617863278716	BR00101080	G10	BR00101080	BR00101080	G10	sc	hWAT	1	3
-3.081572927771666	1.9086113430287237	BR00101080	G11	BR00101080	BR00101080	G11	hBAT	hBAT	1	3
3.863801701439575	3.9422617553973143	BR00101081	B02	BR00101081	BR00101081	B02	vc	PAC_261	0	2
-4.006095533941702	-1.93612929180552	BR00101081	B03	BR00101081	BR00101081	B03	sc	PAC_246	0	2
-4.886171939771192	2.049664159351606	BR00101081	B04	BR00101081	BR00101081	B04	vc	PAC_246	0	2
-1.5818982236988521	3.2372468585342213	BR00101081	B05	BR00101081	BR00101081	B05	sc	PAC_266	0	2
3.103528871223814	3.761472191100603	BR00101081	B06	BR00101081	BR00101081	B06	vc	PAC_266	0	2
-3.7377217829469256	-1.096372030310517	BR00101081	B07	BR00101081	BR00101081	B07	sc	PAC_164	0	2
-0.9779405782383156	1.7105633145044203	BR00101081	B08	BR00101081	BR00101081	B08	vc	PAC_164	0	2
-1.6129569907200165	-0.11667691797988466	BR00101081	B09	BR00101081	BR00101081	B09	SGBS	SGBS	0	2
10.407746382982767	-7.244940298179935	BR00101081	B10	BR00101081	BR00101081	B10	sc	hWAT	0	2
-2.974046381874054	2.3453956386474166	BR00101081	B11	BR00101081	BR00101081	B11	hBAT	hBAT	0	2
3.847531237025778	3.966755695961948	BR00101081	C02	BR00101081	BR00101081	C02	vc	PAC_261	0	2
-3.9075811204505824	-1.6863800207770636	BR00101081	C03	BR00101081	BR00101081	C03	sc	PAC_246	0	2
-1.2074612469949637	2.1887203818918026	BR00101081	C04	BR00101081	BR00101081	C04	vc	PAC_246	0	2
-1.510088104007192	3.339564101379429	BR00101081	C05	BR00101081	BR00101081	C05	sc	PAC_266	0	2
3.8356606664755613	4.133408489408654	BR00101081	C06	BR00101081	BR00101081	C06	vc	PAC_266	0	2
-3.7139144818302965	-1.2586149460580194	BR00101081	C07	BR00101081	BR00101081	C07	sc	PAC_164	0	2
-0.9642739785990968	1.623917858386359	BR00101081	C08	BR00101081	BR00101081	C08	vc	PAC_164	0	2
-1.6082592783948961	-0.0630567939777068	BR00101081	C09	BR00101081	BR00101081	C09	SGBS	SGBS	0	2
10.42408180382324	-7.228679689334717	BR00101081	C10	BR00101081	BR00101081	C10	sc	hWAT	0	2
-3.6775917935368785	2.0552721608474998	BR00101081	C11	BR00101081	BR00101081	C11	hBAT	hBAT	0	2
3.8806580060917937	3.8246162146929055	BR00101081	D02	BR00101081	BR00101081	D02	vc	PAC_261	0	2
-3.9387459739226443	-1.8409632740230069	BR00101081	D03	BR00101081	BR00101081	D03	sc	PAC_246	0	2
-1.2908848041520495	2.267008616893644	BR00101081	D04	BR00101081	BR00101081	D04	vc	PAC_246	0	2
-1.464580592137373	3.263379566093545	BR00101081	D05	BR00101081	BR00101081	D05	sc	PAC_266	0	2
4.062925180044941	3.979867025045214	BR00101081	D06	BR00101081	BR00101081	D06	vc	PAC_266	0	2
-3.839555230738883	-1.3721710041218476	BR00101081	D07	BR00101081	BR00101081	D07	sc	PAC_164	0	2
-0.8613218961464112	1.6054364655017643	BR00101081	D08	BR00101081	BR00101081	D08	vc	PAC_164	0	2
-1.531305741221877	0.00419921484287511	BR00101081	D09	BR00101081	BR00101081	D09	SGBS	SGBS	0	2
10.354940454691066	-7.297115906725449	BR00101081	D10	BR00101081	BR00101081	D10	sc	hWAT	0	2
-2.9461817779097794	2.3817721790588773	BR00101081	D11	BR00101081	BR00101081	D11	hBAT	hBAT	0	2
4.630471431720231	4.259593178713553	BR00101081	E02	BR00101081	BR00101081	E02	vc	PAC_261	1	2
-4.004136306293335	-2.15109756500121	BR00101081	E03	BR00101081	BR00101081	E03	sc	PAC_246	1	2
-0.11758526068404396	1.8148244789839967	BR00101081	E04	BR00101081	BR00101081	E04	vc	PAC_246	1	2
-0.7144917245343586	3.138474270267509	BR00101081	E05	BR00101081	BR00101081	E05	sc	PAC_266	1	2
-8.182629676189862	2.6356796359168886	BR00101081	E06	BR00101081	BR00101081	E06	vc	PAC_266	1	2
-3.8742538920070335	-2.09005447090503	BR00101081	E07	BR00101081	BR00101081	E07	sc	PAC_164	1	2
-0.4879863623904416	1.6296414325798416	BR00101081	E08	BR00101081	BR00101081	E08	vc	PAC_164	1	2
5.49808027831002	6.685777393159708	BR00101081	E09	BR00101081	BR00101081	E09	SGBS	SGBS	1	2
10.25762303683548	-7.393597355085137	BR00101081	E10	BR00101081	BR00101081	E10	sc	hWAT	1	2
-3.3187694198743363	2.002379475542081	BR00101081	E11	BR00101081	BR00101081	E11	hBAT	hBAT	1	2
4.742223013474449	4.4198980705005315	BR00101081	F02	BR00101081	BR00101081	F02	vc	PAC_261	1	2
-4.091284140926541	-2.295037303947292	BR00101081	F03	BR00101081	BR00101081	F03	sc	PAC_246	1	2
-0.14242795377108264	1.9103502050772976	BR00101081	F04	BR00101081	BR00101081	F04	vc	PAC_246	1	2
-0.7639168728107602	3.225677953390252	BR00101081	F05	BR00101081	BR00101081	F05	sc	PAC_266	1	2
4.241070258421274	4.024728029536595	BR00101081	F06	BR00101081	BR00101081	F06	vc	PAC_266	1	2
-3.7940691410168017	-1.9498764939969528	BR00101081	F07	BR00101081	BR00101081	F07	sc	PAC_164	1	2
-0.40651275660078784	1.6974113394794932	BR00101081	F08	BR00101081	BR00101081	F08	vc	PAC_164	1	2
5.543150027145481	6.667223709218818	BR00101081	F09	BR00101081	BR00101081	F09	SGBS	SGBS	1	2
10.28950566911181	-7.363626449254018	BR00101081	F10	BR00101081	BR00101081	F10	sc	hWAT	1	2
-3.197523237223424	2.004862135817798	BR00101081	F11	BR00101081	BR00101081	F11	hBAT	hBAT	1	2
4.680321947437935	4.402943146666596	BR00101081	G02	BR00101081	BR00101081	G02	vc	PAC_261	1	2
-4.071308214233175	-2.2456604907929276	BR00101081	G03	BR00101081	BR00101081	G03	sc	PAC_246	1	2
-0.2264094990468058	1.9439061469757895	BR00101081	G04	BR00101081	BR00101081	G04	vc	PAC_246	1	2
-0.8008371270949449	3.1880111308470687	BR00101081	G05	BR00101081	BR00101081	G05	sc	PAC_266	1	2
4.239746503226437	3.9847140976159747	BR00101081	G06	BR00101081	BR00101081	G06	vc	PAC_266	1	2
-3.934337148572437	-2.0728646674033815	BR00101081	G07	BR00101081	BR00101081	G07	sc	PAC_164	1	2
-0.5127604609916477	1.6571258312204504	BR00101081	G08	BR00101081	BR00101081	G08	vc	PAC_164	1	2
5.558623448973517	6.672161842940911	BR00101081	G09	BR00101081	BR00101081	G09	SGBS	SGBS	1	2
10.366502504030633	-7.286048862754402	BR00101081	G10	BR00101081	BR00101081	G10	sc	hWAT	1	2
-3.515517947097369	2.077620340762208	BR00101081	G11	BR00101081	BR00101081	G11	hBAT	hBAT	1	2
2.3241861462128095	5.084061554770997	BR00101075	B02	BR00101075	BR00101075	B02	vc	PAC_261	0	15
0.30227089983079214	-11.031167875453113	BR00101075	B03	BR00101075	BR00101075	B03	sc	PAC_246	0	15
1.4127294850215342	-2.671694706818468	BR00101075	B04	BR00101075	BR00101075	B04	vc	PAC_246	0	15
-1.9148914965483426	4.654487797339727	BR00101075	B05	BR00101075	BR00101075	B05	sc	PAC_266	0	15
2.6425155713822677	5.5543650494072585	BR00101075	B06	BR00101075	BR00101075	B06	vc	PAC_266	0	15
-0.5279421584203265	-10.870989476470188	BR00101075	B07	BR00101075	BR00101075	B07	sc	PAC_164	0	15
1.4078203382032228	-2.703649245703991	BR00101075	B08	BR00101075	BR00101075	B08	vc	PAC_164	0	15
1.0182285358285614	-3.4315962385571983	BR00101075	B09	BR00101075	BR00101075	B09	SGBS	SGBS	0	15
1.468541366920343	4.4214782362928275	BR00101075	B10	BR00101075	BR00101075	B10	sc	hWAT	0	15
0.7137602535692029	-3.9822560621862313	BR00101075	B11	BR00101075	BR00101075	B11	hBAT	hBAT	0	15
2.379148031928448	5.258202812650399	BR00101075	C02	BR00101075	BR00101075	C02	vc	PAC_261	0	15
0.2962209286633324	-11.022957602980533	BR00101075	C03	BR00101075	BR00101075	C03	sc	PAC_246	0	15
1.2542995063837798	-2.4491473844649723	BR00101075	C04	BR00101075	BR00101075	C04	vc	PAC_246	0	15
-1.941867134989864	4.657529290332624	BR00101075	C05	BR00101075	BR00101075	C05	sc	PAC_266	0	15
2.6492978469799215	5.5662350956204	BR00101075	C06	BR00101075	BR00101075	C06	vc	PAC_266	0	15
0.18837218673740008	-11.091582725832723	BR00101075	C07	BR00101075	BR00101075	C07	sc	PAC_164	0	15
1.4327282340311114	-2.5120040353194835	BR00101075	C08	BR00101075	BR00101075	C08	vc	PAC_164	0	15
1.0617513107026508	-3.4574940076492675	BR00101075	C09	BR00101075	BR00101075	C09	SGBS	SGBS	0	15
1.3823169141757665	4.403492904381889	BR00101075	C10	BR00101075	BR00101075	C10	sc	hWAT	0	15
0.6833510426024043	-3.985644559415044	BR00101075	C11	BR00101075	BR00101075	C11	hBAT	hBAT	0	15
2.3304156723858207	5.0058690033338715	BR00101075	D02	BR00101075	BR00101075	D02	vc	PAC_261	0	15
0.3550111441129422	-10.996515492995009	BR00101075	D03	BR00101075	BR00101075	D03	sc	PAC_246	0	15
1.2120980049123213	-2.4946872725305282	BR00101075	D04	BR00101075	BR00101075	D04	vc	PAC_246	0	15
-1.9188794550490642	4.662906983504282	BR00101075	D05	BR00101075	BR00101075	D05	sc	PAC_266	0	15
2.6214294428496725	5.594322523452231	BR00101075	D06	BR00101075	BR00101075	D06	vc	PAC_266	0	15
0.2500307890208191	-11.001857162332449	BR00101075	D07	BR00101075	BR00101075	D07	sc	PAC_164	0	15
1.4535692930108701	-2.6787070325344464	BR00101075	D08	BR00101075	BR00101075	D08	vc	PAC_164	0	15
0.8612414667829071	-3.634994042802206	BR00101075	D09	BR00101075	BR00101075	D09	SGBS	SGBS	0	15
1.6744360338947515	4.4450950997478	BR00101075	D10	BR00101075	BR00101075	D10	sc	hWAT	0	15
0.7934893222038963	-3.9991524812400594	BR00101075	D11	BR00101075	BR00101075	D11	hBAT	hBAT	0	15
3.751142586531565	0.8427866412230746	BR00101075	E02	BR00101075	BR00101075	E02	vc	PAC_261	1	15
0.3950306644221495	-11.088616194599739	BR00101075	E03	BR00101075	BR00101075	E03	sc	PAC_246	1	15
3.579900069927143	0.9190764686319096	BR00101075	E04	BR00101075	BR00101075	E04	vc	PAC_246	1	15
-0.549258541042017	4.415293183649972	BR00101075	E05	BR00101075	BR00101075	E05	sc	PAC_266	1	15
2.93005157336428	-0.09949030635224121	BR00101075	E06	BR00101075	BR00101075	E06	vc	PAC_266	1	15
-0.5572842945796175	-10.861173232093314	BR00101075	E07	BR00101075	BR00101075	E07	sc	PAC_164	1	15
2.9737144280517507	0.8434777675794213	BR00101075	E08	BR00101075	BR00101075	E08	vc	PAC_164	1	15
0.21769248573202715	-11.003290697266037	BR00101075	E09	BR00101075	BR00101075	E09	SGBS	SGBS	1	15
3.6615442308304753	0.6955095972624984	BR00101075	E10	BR00101075	BR00101075	E10	sc	hWAT	1	15
1.3530574171521161	-0.2876076337429355	BR00101075	E11	BR00101075	BR00101075	E11	hBAT	hBAT	1	15
3.742441502724318	0.8330543488441872	BR00101075	F02	BR00101075	BR00101075	F02	vc	PAC_261	1	15
0.28777922698243674	-11.023083025532	BR00101075	F03	BR00101075	BR00101075	F03	sc	PAC_246	1	15
3.1833687016700627	1.0617311105442009	BR00101075	F04	BR00101075	BR00101075	F04	vc	PAC_246	1	15
-0.5216824892510145	4.355654413058922	BR00101075	F05	BR00101075	BR00101075	F05	sc	PAC_266	1	15
2.9308118630924844	-0.07322481658391311	BR00101075	F06	BR00101075	BR00101075	F06	vc	PAC_266	1	15
-1.219977064083334	-10.927997708199642	BR00101075	F07	BR00101075	BR00101075	F07	sc	PAC_164	1	15
3.0762590767790243	0.9105246252447033	BR00101075	F08	BR00101075	BR00101075	F08	vc	PAC_164	1	15
-0.09029353922988825	-11.00010697411805	BR00101075	F09	BR00101075	BR00101075	F09	SGBS	SGBS	1	15
3.556162146447997	0.9166278454984566	BR00101075	F10	BR00101075	BR00101075	F10	sc	hWAT	1	15
1.277323458252194	-0.35486038504836576	BR00101075	F11	BR00101075	BR00101075	F11	hBAT	hBAT	1	15
3.845801793142463	0.8350834037794502	BR00101075	G02	BR00101075	BR00101075	G02	vc	PAC_261	1	15
0.3543630739512327	-11.08332884348895	BR00101075	G03	BR00101075	BR00101075	G03	sc	PAC_246	1	15
3.496920217850058	1.0079478172117682	BR00101075	G04	BR00101075	BR00101075	G04	vc	PAC_246	1	15
-0.5510877414655826	4.396809316074829	BR00101075	G05	BR00101075	BR00101075	G05	sc	PAC_266	1	15
3.021113711945046	-0.05892464244876139	BR00101075	G06	BR00101075	BR00101075	G06	vc	PAC_266	1	15
-0.5031533463298131	-10.881609853855258	BR00101075	G07	BR00101075	BR00101075	G07	sc	PAC_164	1	15
3.010690516472378	0.7712442817301194	BR00101075	G08	BR00101075	BR00101075	G08	vc	PAC_164	1	15
-0.2210149742146994	-10.974243393607132	BR00101075	G09	BR00101075	BR00101075	G09	SGBS	SGBS	1	15
3.3285546957793337	0.9397987979943706	BR00101075	G10	BR00101075	BR00101075	G10	sc	hWAT	1	15
1.2584606785554324	-0.30024961661050376	BR00101075	G11	BR00101075	BR00101075	G11	hBAT	hBAT	1	15
2.6065621835957984	4.826953596466305	BR00101079	B02	BR00101079	BR00101079	B02	vc	PAC_261	0	7
-7.166142058798268	2.3470202037866637	BR00101079	B03	BR00101079	BR00101079	B03	sc	PAC_246	0	7
0.4537744573236693	-1.5093860648797828	BR00101079	B04	BR00101079	BR00101079	B04	vc	PAC_246	0	7
-1.7424936169728724	4.114808076032266	BR00101079	B05	BR00101079	BR00101079	B05	sc	PAC_266	0	7
2.8085919583469283	5.109369113254373	BR00101079	B06	BR00101079	BR00101079	B06	vc	PAC_266	0	7
-3.4754711967639347	-0.6077486449977351	BR00101079	B07	BR00101079	BR00101079	B07	sc	PAC_164	0	7
0.4885434318170425	-1.5001323921628829	BR00101079	B08	BR00101079	BR00101079	B08	vc	PAC_164	0	7
-4.987453622044901	2.020948334437558	BR00101079	B09	BR00101079	BR00101079	B09	SGBS	SGBS	0	7
0.7431883221210671	4.1886487967838715	BR00101079	B10	BR00101079	BR00101079	B10	sc	hWAT	0	7
0.34344850359744483	-1.3868823380750195	BR00101079	B11	BR00101079	BR00101079	B11	hBAT	hBAT	0	7
2.556771712641095	4.768167180245686	BR00101079	C02	BR00101079	BR00101079	C02	vc	PAC_261	0	7
-8.026556917721706	2.57578981560948	BR00101079	C03	BR00101079	BR00101079	C03	sc	PAC_246	0	7
0.5431792874511598	-1.529983732788689	BR00101079	C04	BR00101079	BR00101079	C04	vc	PAC_246	0	7
-1.8141163673823177	4.025902816607068	BR00101079	C05	BR00101079	BR00101079	C05	sc	PAC_266	0	7
2.924708279692125	5.286117375947489	BR00101079	C06	BR00101079	BR00101079	C06	vc	PAC_266	0	7
-3.3480167337333544	-0.47535561880667354	BR00101079	C07	BR00101079	BR00101079	C07	sc	PAC_164	0	7
0.48633720691449467	-1.4724310543525263	BR00101079	C08	BR00101079	BR00101079	C08	vc	PAC_164	0	7
-4.176818826788334	1.918494344402836	BR00101079	C09	BR00101079	BR00101079	C09	SGBS	SGBS	0	7
0.8308801601395746	4.259739689308896	BR00101079	C10	BR00101079	BR00101079	C10	sc	hWAT	0	7
0.3612237994245564	-1.3173020889860894	BR00101079	C11	BR00101079	BR00101079	C11	hBAT	hBAT	0	7
2.584657115570809	4.836234620776995	BR00101079	D02	BR00101079	BR00101079	D02	vc	PAC_261	0	7
-8.253547986262896	2.6279991188434617	BR00101079	D03	BR00101079	BR00101079	D03	sc	PAC_246	0	7
0.5274897767332136	-1.529864273446277	BR00101079	D04	BR00101079	BR00101079	D04	vc	PAC_246	0	7
-1.8373624357118257	4.1073404617753715	BR00101079	D05	BR00101079	BR00101079	D05	sc	PAC_266	0	7
2.862638856650836	5.12116819939935	BR00101079	D06	BR00101079	BR00101079	D06	vc	PAC_266	0	7
-3.3314719600958096	-0.49914289347839236	BR00101079	D07	BR00101079	BR00101079	D07	sc	PAC_164	0	7
0.4902702028980781	-1.5018219776920694	BR00101079	D08	BR00101079	BR00101079	D08	vc	PAC_164	0	7
-4.834478545095628	2.066331917318583	BR00101079	D09	BR00101079	BR00101079	D09	SGBS	SGBS	0	7
0.8207013306414517	4.274643708060697	BR00101079	D10	BR00101079	BR00101079	D10	sc	hWAT	0	7
0.3292490551012863	-1.377511629252701	BR00101079	D11	BR00101079	BR00101079	D11	hBAT	hBAT	0	7
2.6158062921300256	1.4736878681509489	BR00101079	E02	BR00101079	BR00101079	E02	vc	PAC_261	1	7
-8.314586188684544	2.636040878464592	BR00101079	E03	BR00101079	BR00101079	E03	sc	PAC_246	1	7
0.8363176055620585	1.9868172810928368	BR00101079	E04	BR00101079	BR00101079	E04	vc	PAC_246	1	7
-0.9403864022863297	3.810273764315911	BR00101079	E05	BR00101079	BR00101079	E05	sc	PAC_266	1	7
-5.025278395084593	2.0622845076001903	BR00101079	E06	BR00101079	BR00101079	E06	vc	PAC_266	1	7
-7.0058828396769695	2.3230039684859087	BR00101079	E07	BR00101079	BR00101079	E07	sc	PAC_164	1	7
0.9495527750660202	1.946574250854189	BR00101079	E08	BR00101079	BR00101079	E08	vc	PAC_164	1	7
-7.986285200063691	2.542433769702183	BR00101079	E09	BR00101079	BR00101079	E09	SGBS	SGBS	1	7
0.23406283744693301	4.416515961875928	BR00101079	E10	BR00101079	BR00101079	E10	sc	hWAT	1	7
0.5538635896070974	-1.0657063969642369	BR00101079	E11	BR00101079	BR00101079	E11	hBAT	hBAT	1	7
2.5800466603467043	1.540996519683667	BR00101079	F02	BR00101079	BR00101079	F02	vc	PAC_261	1	7
-8.461669513182558	2.554449033091356	BR00101079	F03	BR00101079	BR00101079	F03	sc	PAC_246	1	7
0.773980956855866	2.019681548988879	BR00101079	F04	BR00101079	BR00101079	F04	vc	PAC_246	1	7
-0.9935680378288245	3.804952187825155	BR00101079	F05	BR00101079	BR00101079	F05	sc	PAC_266	1	7
-5.51125054276077	2.0256262941566785	BR00101079	F06	BR00101079	BR00101079	F06	vc	PAC_266	1	7
-8.058014311419804	2.542009481919366	BR00101079	F07	BR00101079	BR00101079	F07	sc	PAC_164	1	7
1.1950113917274765	1.9062338953426115	BR00101079	F08	BR00101079	BR00101079	F08	vc	PAC_164	1	7
-8.1904549910665	2.6548964425711192	BR00101079	F09	BR00101079	BR00101079	F09	SGBS	SGBS	1	7
0.22574745395996376	4.401181637179592	BR00101079	F10	BR00101079	BR00101079	F10	sc	hWAT	1	7
0.4857703746438027	-1.137716738620777	BR00101079	F11	BR00101079	BR00101079	F11	hBAT	hBAT	1	7
2.616708425806273	1.5313641655509516	BR00101079	G02	BR00101079	BR00101079	G02	vc	PAC_261	1	7
-8.319939309579532	2.6142089294126336	BR00101079	G03	BR00101079	BR00101079	G03	sc	PAC_246	1	7
1.073880053161759	1.9495985165514806	BR00101079	G04	BR00101079	BR00101079	G04	vc	PAC_246	1	7
-1.0457293182300247	3.8813302113131622	BR00101079	G05	BR00101079	BR00101079	G05	sc	PAC_266	1	7
-6.286234640470278	2.0657252924948937	BR00101079	G06	BR00101079	BR00101079	G06	vc	PAC_266	1	7
-7.035070756139801	2.315363336753602	BR00101079	G07	BR00101079	BR00101079	G07	sc	PAC_164	1	7
1.1646535589640317	1.9424454928277832	BR00101079	G08	BR00101079	BR00101079	G08	vc	PAC_164	1	7
-8.21770811404915	2.664394096511919	BR00101079	G09	BR00101079	BR00101079	G09	SGBS	SGBS	1	7
0.17483749381157387	4.334139585056602	BR00101079	G10	BR00101079	BR00101079	G10	sc	hWAT	1	7
0.58437803195	-0.9774359003841588	BR00101079	G11	BR00101079	BR00101079	G11	hBAT	hBAT	1	7
2.2109016900672347	5.156304778303206	BR00101077	B02	BR00101077	BR00101077	B02	vc	PAC_261	0	14
-0.6929028683847582	-10.809650362650741	BR00101077	B03	BR00101077	BR00101077	B03	sc	PAC_246	0	14
1.2684118579088188	-2.4932205145567323	BR00101077	B04	BR00101077	BR00101077	B04	vc	PAC_246	0	14
-1.8913146999296542	4.588159841184112	BR00101077	B05	BR00101077	BR00101077	B05	sc	PAC_266	0	14
2.9292274899778357	5.47540832865539	BR00101077	B06	BR00101077	BR00101077	B06	vc	PAC_266	0	14
-1.0702399000322311	-10.878606973050351	BR00101077	B07	BR00101077	BR00101077	B07	sc	PAC_164	0	14
1.5970173662947258	-2.4980752201204655	BR00101077	B08	BR00101077	BR00101077	B08	vc	PAC_164	0	14
1.0042667984744438	-3.486123809465194	BR00101077	B09	BR00101077	BR00101077	B09	SGBS	SGBS	0	14
2.682043515291313	4.258100835782373	BR00101077	B10	BR00101077	BR00101077	B10	sc	hWAT	0	14
0.7692445870906943	-4.030829562237211	BR00101077	B11	BR00101077	BR00101077	B11	hBAT	hBAT	0	14
